id,date,lon,lat,x,y,g,year,region,nc_time,nc_lon,nc_lat,SST,SSS,SSTG,SSSG
234801,2022-07-16T21:00:00Z,-70.29616768522618,42.18184781088862,-7825.333591437951,5159.558623799213,0.6172263798784593,2022,Cape_Cod,2022-07-16T21:00:00Z,-70.29946367291512,42.16363902460643,20.063220977783203,31.432140350341797,0.7235824369868064,0.11215583323746603
234801,2022-07-17T03:00:00Z,-70.13582232047632,42.14853698139219,-7807.4840270829345,5154.5742701614245,0.6147335131202808,2022,Cape_Cod,2022-07-17T03:00:00Z,-70.18103088916365,42.15143725205492,20.196447372436523,31.245628356933594,NA,NA
234801,2022-07-17T09:00:00Z,-70.1572500438323,42.10159820246651,-7809.869350335784,5147.555226821864,0.6067817552993093,2022,Cape_Cod,2022-07-17T09:00:00Z,-70.13028706624044,42.10142066427968,NA,NA,NA,NA
234801,2022-07-17T15:00:00Z,-70.22750303568631,42.14425853871372,-7817.689877615674,5153.934271339249,0.6085237686615106,2022,Cape_Cod,2022-07-17T15:00:00Z,-70.2486311174938,42.11366866190226,20.233112335205078,31.299434661865234,NA,NA
234801,2022-07-17T21:00:00Z,-70.25288779164609,42.08355472985328,-7820.515695723029,5144.858468733835,0.6299524990403416,2022,Cape_Cod,2022-07-17T21:00:00Z,-70.2486311174938,42.11366866190226,20.917360305786133,31.317344665527344,NA,NA
234801,2022-07-18T03:00:00Z,-70.19983189013807,42.13408420338226,-7814.609539783578,5152.412499398651,0.6370628255825083,2022,Cape_Cod,2022-07-18T03:00:00Z,-70.18103088916365,42.15143725205492,20.344160079956055,31.26805305480957,NA,NA
234801,2022-07-18T09:00:00Z,-70.1856103349383,42.175093782525295,-7813.026403500451,5158.547793829384,0.6543200340494969,2022,Cape_Cod,2022-07-18T09:00:00Z,-70.18103088916365,42.15143725205492,20.2681884765625,31.335607528686523,NA,NA
234801,2022-07-18T15:00:00Z,-70.16128881735011,42.29129687454443,-7810.318944547214,5175.954318995998,0.6592297910338564,2022,Cape_Cod,2022-07-18T15:00:00Z,-70.14723717331407,42.32690672391996,19.810279846191406,31.19936752319336,0.9085093134999466,0.024406734818598178
234801,2022-07-18T21:00:00Z,-70.17265437150193,42.31208321453548,-7811.5841522479795,5179.0713963689705,0.6859305580025846,2022,Cape_Cod,2022-07-18T21:00:00Z,-70.14723717331407,42.32690672391996,19.89632797241211,31.16842269897461,1.0012218244234155,0.06629131983074675
234801,2022-07-19T03:00:00Z,-69.97555710103221,42.236795640514664,-7789.643384462544,5167.786341305921,0.6957341787628837,2022,Cape_Cod,2022-07-19T03:00:00Z,-69.97781418167165,42.26451898851754,20.349567413330078,31.20884132385254,0.4413288957334388,0.04440573158298227
234801,2022-07-19T09:00:00Z,-70.16449299791398,42.104629041239825,-7810.675632295993,5148.008288564883,0.7109676040524586,2022,Cape_Cod,2022-07-19T09:00:00Z,-70.13028706624044,42.10142066427968,NA,NA,NA,NA
234801,2022-07-19T15:00:00Z,-70.18519668586028,42.35934355227376,-7812.980356295719,5186.162322246291,0.7117455446527476,2022,Cape_Cod,2022-07-19T15:00:00Z,-70.19814833248796,42.37689142963203,18.818315505981445,31.30051040649414,0.04202856251310606,0.06564827445664545
234801,2022-07-19T21:00:00Z,-70.16494569261843,42.27576395296837,-7810.726026039976,5173.625710029522,0.7116155612983541,2022,Cape_Cod,2022-07-19T21:00:00Z,-70.16415417991459,42.23918173370332,20.009965896606445,31.1385440826416,2.199885731408847,0.023886888496465884
234801,2022-07-20T03:00:00Z,-69.9849681144719,42.20004934023542,-7790.6910136865,5162.283265880566,0.7114817017464602,2022,Cape_Cod,2022-07-20T03:00:00Z,-69.9949186867517,42.17680308367607,20.6536808013916,31.232877731323242,0.26190865514901485,0.05165759077032292
234801,2022-07-20T09:00:00Z,-70.13849905853809,42.07812883543855,-7807.782000200958,5144.047671473775,0.7072520669651073,2022,Cape_Cod,2022-07-20T09:00:00Z,-70.13028706624044,42.10142066427968,NA,NA,NA,NA
234801,2022-07-20T15:00:00Z,-70.1854811544626,42.31862540209241,-7813.012023195674,5180.052664074569,0.7063719004962666,2022,Cape_Cod,2022-07-20T15:00:00Z,-70.14723717331407,42.32690672391996,19.94039535522461,31.264707565307617,0.35183382243744726,0.08000769356214518
