DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt,S11,ReleaseWetDry,ReleaseTemperature,MaxDepth,LLRangeToday,DeployStart,FirstPostReleaseTX,upright,SWBuild
CCS-0914,234803,,Mk10,,,11:55:01 05-Jul-2022,,0,42.3243,-70.1154,,0,0,,2229,3.376,,,19.40,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
CCS-0914,234803,,Mk10,,,13:06:54 05-Jul-2022,,0,42.0337,-70.1387,CRC,0,0,,2293,3.376,0.976,0.180,19.40,0.5,24.0,0,,,,,,,,,,,238,17,255,80,,,,,,,,269,138,0,,,,,,,,,,
CCS-0914,234803,,Mk10,,13:50:29 05-Jul-2022,13:53:34 05-Jul-2022,185,0,42.1060,-70.2259,CRC,0,0,,,,0.968,0.196,,0.0,24.0,0,,,,,,,,,,,188,17,255,80,,,,,,,,272,141,0,,,,,,,,,,
CCS-0914,234803,,Mk10,,,11:02:20 06-Jul-2022,,A,42.0543,-70.3728,CRC,0,0,,2549,3.376,0.976,0.176,19.60,0.5,28.0,0,,,,,,,,,,,180,16,255,80,,,,,,,,340,199,0,,,,,,,,,,
CCS-0914,234803,,Mk10,,16:51:55 06-Jul-2022,16:55:00 06-Jul-2022,185,0,42.0636,-70.0546,CRC,0,0,,,,0.976,0.176,,0.0,28.0,0,,,,,,,,,,,204,16,255,80,,,,,,,,358,214,0,,,,,,,,,,
CCS-0914,234803,,Mk10,,,15:00:24 08-Jul-2022,,0,42.0671,-70.1863,CRC,0,0,,3765,3.376,0.968,0.204,19.70,0.0,28.0,0,,,,,,,,,,,206,16,255,80,,,,,,,,484,301,0,,,,,,,,,,
CCS-0914,234803,,Mk10,,,15:26:22 09-Jul-2022,,0,41.9428,-70.5259,CRC,0,0,,4149,3.376,0.968,0.176,20.60,0.5,30.0,0,,,,,,,,,,,255,16,255,80,,,,,,,,553,350,0,,,,,,,,,,
CCS-0914,234803,,Mk10,,,02:02:43 12-Jul-2022,,2,42.0133,-70.2200,CRC,0,0,,5365,3.440,0.976,0.152,20.20,0.5,28.0,0,,,,,,,,,,,155,16,255,80,,,,,,,,706,435,0,,,,,,,,,,
CCS-0914,234803,,Mk10,,11:42:40 12-Jul-2022,11:45:45 12-Jul-2022,185,A,41.9963,-70.2992,CRC,0,0,,,,0.976,0.132,,0.5,28.0,0,,,,,,,,,,,178,16,255,80,,,,,,,,733,451,0,,,,,,,,,,
CCS-0914,234803,,Mk10,,10:36:26 13-Jul-2022,10:39:32 13-Jul-2022,186,A,42.1499,-70.1557,CRC,0,0,,,,0.968,0.352,,0.5,24.0,0,,,,,,,,,,,255,16,255,80,,,,,,,,797,492,0,,,,,,,,,,
CCS-0914,234803,,Mk10,,,12:16:32 13-Jul-2022,,0,42.0486,-70.3062,CRC,0,0,,6133,3.376,0.968,0.172,19.20,0.5,24.0,0,,,,,,,,,,,175,16,255,80,,,,,,,,802,496,0,,,,,,,,,,
CCS-0914,234803,,Mk10,,08:48:19 14-Jul-2022,08:51:25 14-Jul-2022,186,A,42.0998,-70.1630,CRC,0,0,,,,0.976,0.140,,0.5,28.0,0,,,,,,,,,,,171,15,255,80,,,,,,,,862,540,0,,,,,,,,,,
CCS-0914,234803,,Mk10,,,13:53:41 14-Jul-2022,,1,42.0908,-70.2465,CRC,0,0,,6517,3.376,0.968,0.240,20.10,0.0,28.0,0,,,,,,,,,,,210,15,255,80,,,,,,,,876,549,0,,,,,,,,,,
CCS-0914,234803,,Mk10,,,15:13:28 14-Jul-2022,,0,42.1196,-70.2110,CRC,0,0,,6581,3.376,0.976,0.180,20.80,1.0,28.0,0,,,,,,,,,,,183,15,255,80,,,,,,,,879,549,0,,,,,,,,,,
CCS-0914,234803,,Mk10,,11:50:38 15-Jul-2022,11:53:44 15-Jul-2022,186,0,42.0413,-70.1540,CRC,0,0,,,,0.976,0.132,,0.5,24.0,0,,,,,,,,,,,90,15,255,80,,,,,,,,931,576,0,,,,,,,,,,
CCS-0914,234803,,Mk10,,08:52:25 17-Jul-2022,08:55:31 17-Jul-2022,186,A,42.1330,-70.1006,CRC,0,0,,,,0.976,0.172,,0.5,26.0,0,,,,,,,,,,,124,15,255,80,,,,,,,,1053,648,0,,,,,,,,,,
CCS-0914,234803,,Mk10,,00:36:16 18-Jul-2022,00:39:22 18-Jul-2022,186,0,42.1329,-70.2317,CRC,0,0,,,,0.968,0.156,,0.5,24.0,0,,,,,,,,,,,141,16,255,80,,,,,,,,1094,673,0,,,,,,,,,,
CCS-0914,234803,,Mk10,,08:25:34 18-Jul-2022,08:28:40 18-Jul-2022,186,B,42.0662,-70.0741,CRC,0,0,,,,0.976,0.172,,0.5,24.0,0,,,,,,,,,,,190,16,255,80,,,,,,,,1119,693,0,,,,,,,,,,
CCS-0914,234803,,Mk10,,11:41:41 18-Jul-2022,11:44:47 18-Jul-2022,186,0,42.1072,-70.1482,CRC,0,0,,,,0.976,0.160,,0.5,24.0,0,,,,,,,,,,,106,16,255,80,,,,,,,,1129,700,0,,,,,,,,,,
CCS-0914,234803,,Mk10,,12:38:32 18-Jul-2022,12:41:38 18-Jul-2022,186,0,42.1138,-70.1723,CRC,0,0,,,,0.968,0.268,,0.5,24.0,0,,,,,,,,,,,130,16,255,80,,,,,,,,1132,702,0,,,,,,,,,,
CCS-0914,234803,,Mk10,,,13:33:06 19-Jul-2022,,0,42.1671,-70.3203,CRC,0,0,,8949,3.376,0.976,0.160,19.20,-0.5,24.0,0,,,,,,,,,,,135,15,255,80,,,,,,,,1199,742,0,,,,,,,,,,
CCS-0914,234803,,Mk10,,00:00:28 21-Jul-2022,00:03:34 21-Jul-2022,186,0,41.7100,-69.7875,CRC,0,0,,,,0.976,0.152,,0.5,32.0,0,,,,,,,,,,,103,15,255,80,,,,,,,,1290,797,0,,,,,,,,,,
CCS-0914,234803,,Mk10,,14:04:20 22-Jul-2022,14:07:27 22-Jul-2022,187,0,42.2725,-70.2561,CRC,0,0,,,,0.976,0.156,,0.5,26.0,0,,,,,,,,,,,215,15,255,80,,,,,,,,1398,871,0,,,,,,,,,,
CCS-0914,234803,,Mk10,,15:30:55 23-Jul-2022,15:34:01 23-Jul-2022,186,0,42.1217,-70.2108,CRC,0,0,,,,0.976,0.192,,0.0,16.0,0,,,,,,,,,,,169,16,255,80,,,,,,,,1487,954,0,,,,,,,,,,
CCS-0914,234803,,Mk10,,16:41:13 24-Jul-2022,16:44:20 24-Jul-2022,187,0,41.8588,-70.2627,CRC,0,0,,,,0.976,0.244,,0.5,28.0,0,,,,,,,,,,,87,15,255,80,,,,,,,,1573,1037,0,,,,,,,,,,
