DeployID,Ptt,DepthSensor,Source,Instr,Count,Start,End,LocationQuality,Latitude,Longitude,MinDepth,MinDepthAccuracy,MaxDepth,MaxDepthAccuracy,MinTemp,MinTempAccuracy,MaxTemp,MaxTempAccuracy,MobMean,MobSD,ActivitySum
CCS-2402,243061,,Transmission,Mk10,1,19:00:00 28-Jun-2024,20:00:00 28-Jun-2024,,,,0.5,0.00,35.0,0.25,,,,,,,
CCS-2402,243061,,Transmission,Mk10,3,01:00:00 01-Jul-2024,02:00:00 01-Jul-2024,,,,,,,,7.3,0.00,13.7,0.00,,,
CCS-2402,243061,,Transmission,Mk10,1,02:00:00 01-Jul-2024,03:00:00 01-Jul-2024,,,,,,,,8.1,0.00,12.9,0.00,,,
CCS-2402,243061,,Transmission,Mk10,1,03:00:00 01-Jul-2024,04:00:00 01-Jul-2024,,,,,,,,6.6,0.00,12.8,0.00,,,
CCS-2402,243061,,Transmission,Mk10,2,04:00:00 01-Jul-2024,05:00:00 01-Jul-2024,,,,0.5,0.00,6.0,0.00,,,,,,,
CCS-2402,243061,,Transmission,Mk10,1,12:00:00 01-Jul-2024,13:00:00 01-Jul-2024,,,,0.5,0.00,29.0,0.25,,,,,,,
CCS-2402,243061,,Transmission,Mk10,1,13:00:00 01-Jul-2024,14:00:00 01-Jul-2024,,,,,,,,5.5,0.00,14.7,0.00,,,
CCS-2402,243061,,Transmission,Mk10,1,19:00:00 01-Jul-2024,20:00:00 01-Jul-2024,,,,0.0,0.00,48.0,0.25,,,,,,,
CCS-2402,243061,,Transmission,Mk10,1,03:00:00 04-Jul-2024,04:00:00 04-Jul-2024,,,,0.5,0.00,21.5,0.00,,,,,,,
CCS-2402,243061,,Transmission,Mk10,1,07:00:00 04-Jul-2024,08:00:00 04-Jul-2024,,,,,,,,6.4,0.00,16.3,0.00,,,
CCS-2402,243061,,Transmission,Mk10,1,09:00:00 04-Jul-2024,10:00:00 04-Jul-2024,,,,0.5,0.00,34.0,0.25,,,,,,,
CCS-2402,243061,,Transmission,Mk10,1,13:00:00 04-Jul-2024,14:00:00 04-Jul-2024,,,,0.5,0.00,37.0,0.25,,,,,,,
CCS-2402,243061,,Transmission,Mk10,1,18:00:00 04-Jul-2024,19:00:00 04-Jul-2024,,,,0.5,0.00,40.0,0.25,,,,,,,
CCS-2402,243061,,Transmission,Mk10,2,22:00:00 04-Jul-2024,23:00:00 04-Jul-2024,,,,,,,,5.9,0.00,16.8,0.00,,,
CCS-2402,243061,,Transmission,Mk10,1,03:00:00 07-Jul-2024,04:00:00 07-Jul-2024,,,,0.5,0.00,40.0,0.25,,,,,,,
CCS-2402,243061,,Transmission,Mk10,1,07:00:00 07-Jul-2024,08:00:00 07-Jul-2024,,,,,,,,6.2,0.00,16.5,0.00,,,
CCS-2402,243061,,Transmission,Mk10,1,08:00:00 07-Jul-2024,09:00:00 07-Jul-2024,,,,,,,,6.8,0.00,16.3,0.00,,,
CCS-2402,243061,,Transmission,Mk10,1,09:00:00 07-Jul-2024,10:00:00 07-Jul-2024,,,,0.5,0.00,25.0,0.25,6.6,0.00,16.3,0.00,,,
CCS-2402,243061,,Transmission,Mk10,2,10:00:00 07-Jul-2024,11:00:00 07-Jul-2024,,,,0.5,0.00,42.0,0.25,,,,,,,
CCS-2402,243061,,Transmission,Mk10,1,12:00:00 07-Jul-2024,13:00:00 07-Jul-2024,,,,0.5,0.00,44.0,0.25,,,,,,,
CCS-2402,243061,,Transmission,Mk10,2,18:00:00 07-Jul-2024,19:00:00 07-Jul-2024,,,,0.5,0.00,39.0,0.25,,,,,,,
CCS-2402,243061,,Transmission,Mk10,1,19:00:00 07-Jul-2024,20:00:00 07-Jul-2024,,,,0.5,0.00,39.0,0.25,,,,,,,
CCS-2402,243061,,Transmission,Mk10,1,22:00:00 07-Jul-2024,23:00:00 07-Jul-2024,,,,0.5,0.00,32.0,0.25,,,,,,,
CCS-2402,243061,,Transmission,Mk10,1,02:00:00 10-Jul-2024,03:00:00 10-Jul-2024,,,,0.5,0.00,6.5,0.00,,,,,,,
CCS-2402,243061,,Transmission,Mk10,1,05:00:00 10-Jul-2024,06:00:00 10-Jul-2024,,,,,,,,19.5,0.00,19.8,0.00,,,
CCS-2402,243061,,Transmission,Mk10,2,15:00:00 10-Jul-2024,16:00:00 10-Jul-2024,,,,0.5,0.00,28.0,0.25,,,,,,,
CCS-2402,243061,,Transmission,Mk10,1,17:00:00 10-Jul-2024,18:00:00 10-Jul-2024,,,,0.5,0.00,78.0,0.75,,,,,,,
CCS-2402,243061,,Transmission,Mk10,1,20:00:00 10-Jul-2024,21:00:00 10-Jul-2024,,,,,,,,5.0,0.00,21.0,0.00,,,
CCS-2402,243061,,Transmission,Mk10,1,05:00:00 13-Jul-2024,06:00:00 13-Jul-2024,,,,,,,,6.1,0.00,13.9,0.00,,,
CCS-2402,243061,,Transmission,Mk10,1,06:00:00 13-Jul-2024,07:00:00 13-Jul-2024,,,,0.5,0.00,30.0,0.25,,,,,,,
CCS-2402,243061,,Transmission,Mk10,1,14:00:00 13-Jul-2024,15:00:00 13-Jul-2024,,,,0.5,0.00,24.5,0.00,,,,,,,
CCS-2402,243061,,Transmission,Mk10,1,21:00:00 13-Jul-2024,22:00:00 13-Jul-2024,,,,0.5,0.00,25.0,0.25,,,,,,,
CCS-2402,243061,,Transmission,Mk10,1,04:00:00 16-Jul-2024,05:00:00 16-Jul-2024,,,,0.5,0.00,4.5,0.00,,,,,,,
CCS-2402,243061,,Transmission,Mk10,2,17:00:00 16-Jul-2024,18:00:00 16-Jul-2024,,,,0.5,0.00,49.0,0.25,,,,,,,
CCS-2402,243061,,Transmission,Mk10,1,20:00:00 16-Jul-2024,21:00:00 16-Jul-2024,,,,,,,,5.6,0.00,20.3,0.00,,,
