DeployID,Ptt,DepthSensor,Source,Instr,Day,Time,LocationQuality,Latitude,Longitude,Depth,DRange,Temperature,TRange,Activity,ARange
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,02:28:45,,,,2.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,02:30:00,,,,1.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,02:31:15,,,,2.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,02:32:30,,,,1.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,02:33:45,,,,1.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,02:35:00,,,,1.5,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,02:36:15,,,,1.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,02:37:30,,,,1.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,02:38:45,,,,1.5,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,02:40:00,,,,1.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,02:41:15,,,,1.5,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,02:42:30,,,,1.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,02:43:45,,,,1.5,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,02:45:00,,,,0.5,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,02:46:15,,,,1.5,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,02:47:30,,,,1.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,02:48:45,,,,1.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,02:50:00,,,,1.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,02:51:15,,,,1.5,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,02:52:30,,,,0.5,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,02:53:45,,,,1.5,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,02:55:00,,,,2.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,02:56:15,,,,1.5,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,02:57:30,,,,2.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,02:58:45,,,,1.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,05:00:00,,,,1.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,05:01:15,,,,1.5,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,05:02:30,,,,1.5,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,05:03:45,,,,1.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,05:05:00,,,,1.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,05:06:15,,,,1.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,05:07:30,,,,2.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,05:08:45,,,,1.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,05:10:00,,,,1.5,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,05:11:15,,,,1.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,05:12:30,,,,1.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,05:13:45,,,,1.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,05:15:00,,,,1.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,05:16:15,,,,1.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,05:17:30,,,,1.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,05:18:45,,,,1.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,05:20:00,,,,1.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,05:21:15,,,,2.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,05:22:30,,,,0.5,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,05:23:45,,,,1.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,05:25:00,,,,1.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,05:26:15,,,,2.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,05:27:30,,,,1.5,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,05:28:45,,,,1.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,05:30:00,,,,2.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,05:31:15,,,,1.5,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,05:32:30,,,,1.5,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,05:33:45,,,,2.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,05:35:00,,,,2.5,0.25,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,05:36:15,,,,2.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,05:37:30,,,,2.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,05:38:45,,,,1.5,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,05:40:00,,,,1.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,05:41:15,,,,0.5,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,05:42:30,,,,0.5,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,05:43:45,,,,2.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,05:45:00,,,,1.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,05:46:15,,,,2.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,05:47:30,,,,2.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,05:48:45,,,,0.5,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,05:50:00,,,,1.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,05:51:15,,,,1.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,05:52:30,,,,1.5,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,05:53:45,,,,2.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,05:55:00,,,,1.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,05:56:15,,,,1.5,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,05:57:30,,,,1.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,05:58:45,,,,1.5,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,06:00:00,,,,1.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,06:01:15,,,,1.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,06:02:30,,,,1.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,06:03:45,,,,1.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,06:05:00,,,,2.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,06:06:15,,,,1.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,06:07:30,,,,1.5,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,06:08:45,,,,1.5,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,06:10:00,,,,1.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,06:11:15,,,,1.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,06:12:30,,,,1.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,06:13:45,,,,1.5,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,06:15:00,,,,1.5,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,06:16:15,,,,1.5,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,06:17:30,,,,2.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,06:18:45,,,,1.5,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,06:20:00,,,,2.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,06:21:15,,,,0.5,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,06:22:30,,,,1.5,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,06:23:45,,,,0.5,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,06:25:00,,,,1.5,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,06:26:15,,,,1.5,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,06:27:30,,,,1.5,0.50,,,,
