DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt,S11,ReleaseWetDry,ReleaseTemperature,MaxDepth,LLRangeToday,DeployStart,FirstPostReleaseTX,upright,SWBuild
CCS-0521,234800,,Mk10,,,22:45:19 09-Jul-2022,,B,42.0301,-70.1422,,0,0,,5004,3.504,0.992,0.260,20.70,1.5,30.0,-1,,,,,,,,,,,,18,255,80,34712,,,,,,,37833,34828,0,,,,,,,,,,
CCS-0521,234800,,Mk10,,,09:21:04 12-Jul-2022,,A,41.9087,-69.0565,CRC,0,0,,5772,3.440,1.000,0.212,18.80,1.5,46.0,-1,,,,,,,,,,,238,18,255,80,272,,,,,,,,,0,,,,,,,,,,
CCS-0521,234800,,Mk10,,14:06:34 12-Jul-2022,14:09:42 12-Jul-2022,188,B,41.9807,-69.0259,CRC,0,0,,,,0.992,0.204,,1.0,46.0,-1,,,,,,,,,,,184,18,255,80,272,,,,,,,,,0,,,,,,,,,,
CCS-0521,234800,,Mk10,,01:08:23 15-Jul-2022,01:11:32 15-Jul-2022,189,B,41.0208,-70.7709,CRC,0,0,,,,0.992,0.352,,1.0,28.0,-1,,,,,,,,,,,189,17,255,70,272,,,,,,,,,0,,,,,,,,,,
CCS-0521,234800,,Mk10,,,13:22:08 16-Jul-2022,,0,40.8969,-71.0712,CRC,0,0,,7116,3.440,0.992,0.220,22.40,1.5,28.0,-1,,,,,,,,,,,123,17,255,70,272,,,,,,,,,0,,,,,,,,,,
CCS-0521,234800,,Mk10,,,14:47:45 18-Jul-2022,,0,40.8407,-71.1647,CRC,0,0,,8140,3.504,1.000,0.148,23.20,2.0,32.0,-1,,,,,,,,,,,92,17,255,70,272,,,,,,,,,0,,,,,,,,,,
CCS-0521,234800,,Mk10,,09:47:32 22-Jul-2022,09:50:41 22-Jul-2022,189,B,41.0210,-71.2049,CRC,0,0,,,,0.992,0.368,,1.5,28.0,-1,,,,,,,,,,,224,17,255,70,272,,,,,,,,,0,,,,,,,,,,
CCS-0521,234800,,Mk10,,14:48:49 25-Jul-2022,14:51:59 25-Jul-2022,190,0,41.1226,-71.2402,CRC,0,0,,,,0.992,0.192,,1.5,26.0,-1,,,,,,,,,,,127,17,255,70,272,,,,,,,,,0,,,,,,,,,,
CCS-0521,234800,,Mk10,,10:57:29 26-Jul-2022,11:00:39 26-Jul-2022,190,0,41.0867,-70.9561,CRC,0,0,,,,1.000,0.268,,2.0,20.0,-1,,,,,,,,,,,236,16,255,70,272,,,,,,,,,0,,,,,,,,,,
CCS-0521,234800,,Mk10,,,16:59:35 31-Jul-2022,,A,41.0721,-71.1122,CRC,0,0,,15372,3.440,0.992,0.196,23.50,1.5,22.0,-1,,,,,,,,,,,125,16,255,70,272,,,,,,,,,0,,,,,,,,,,
CCS-0521,234800,,Mk10,,,01:17:41 01-Aug-2022,,B,41.1208,-70.9907,CRC,0,0,,15500,3.440,0.984,0.340,22.70,1.0,22.0,-1,,,,,,,,,,,143,16,255,70,272,,,,,,,,,0,,,,,,,,,,
CCS-0521,234800,,Mk10,,,11:41:22 01-Aug-2022,,1,41.0667,-70.8823,CRC,0,0,,15628,3.440,0.992,0.232,21.90,1.5,22.0,-1,,,,,,,,,,,158,16,255,70,272,,,,,,,,,0,,,,,,,,,,
CCS-0521,234800,,Mk10,,,14:34:10 02-Aug-2022,,0,41.0522,-71.1637,CRC,0,0,,16332,3.376,0.992,0.236,23.60,2.0,20.0,-1,,,,,,,,,,,72,17,255,70,272,,,,,,,,,0,,,,,,,,,,
CCS-0521,234800,,Mk10,,14:44:48 03-Aug-2022,14:47:59 03-Aug-2022,191,1,41.1281,-70.8356,CRC,0,0,,,,0.992,0.244,,2.0,28.0,-1,,,,,,,,,,,119,16,255,70,272,,,,,,,,,0,,,,,,,,,,
